business_id,stars,date,year,month,day,dayOfWeek
e5kc0CQ4R-PCCDgb274gSg,4,2010-05-03,2010,5,3,1
e5kc0CQ4R-PCCDgb274gSg,4,2010-05-12,2010,5,12,3
e5kc0CQ4R-PCCDgb274gSg,4,2010-05-15,2010,5,15,6
e5kc0CQ4R-PCCDgb274gSg,4,2010-05-23,2010,5,23,0
e5kc0CQ4R-PCCDgb274gSg,3,2010-05-24,2010,5,24,1
e5kc0CQ4R-PCCDgb274gSg,4,2010-05-25,2010,5,25,2
e5kc0CQ4R-PCCDgb274gSg,3,2010-06-02,2010,6,2,3
e5kc0CQ4R-PCCDgb274gSg,4,2010-06-10,2010,6,10,4
e5kc0CQ4R-PCCDgb274gSg,4,2010-07-21,2010,7,21,3
e5kc0CQ4R-PCCDgb274gSg,5,2010-08-09,2010,8,9,1
e5kc0CQ4R-PCCDgb274gSg,4,2010-09-10,2010,9,10,5
e5kc0CQ4R-PCCDgb274gSg,4,2010-09-24,2010,9,24,5
e5kc0CQ4R-PCCDgb274gSg,4,2010-10-12,2010,10,12,2
e5kc0CQ4R-PCCDgb274gSg,3,2010-11-04,2010,11,4,4
e5kc0CQ4R-PCCDgb274gSg,4,2011-01-02,2011,1,2,0
e5kc0CQ4R-PCCDgb274gSg,4,2011-01-08,2011,1,8,6
e5kc0CQ4R-PCCDgb274gSg,3,2011-01-22,2011,1,22,6
e5kc0CQ4R-PCCDgb274gSg,2,2011-01-26,2011,1,26,3
e5kc0CQ4R-PCCDgb274gSg,3,2011-02-06,2011,2,6,0
e5kc0CQ4R-PCCDgb274gSg,5,2011-03-10,2011,3,10,4
e5kc0CQ4R-PCCDgb274gSg,5,2011-03-11,2011,3,11,5
e5kc0CQ4R-PCCDgb274gSg,3,2011-03-31,2011,3,31,4
e5kc0CQ4R-PCCDgb274gSg,4,2011-04-18,2011,4,18,1
e5kc0CQ4R-PCCDgb274gSg,5,2011-04-26,2011,4,26,2
e5kc0CQ4R-PCCDgb274gSg,4,2011-04-30,2011,4,30,6
e5kc0CQ4R-PCCDgb274gSg,3,2011-05-01,2011,5,1,0
e5kc0CQ4R-PCCDgb274gSg,3,2011-05-07,2011,5,7,6
e5kc0CQ4R-PCCDgb274gSg,4,2011-05-07,2011,5,7,6
e5kc0CQ4R-PCCDgb274gSg,4,2011-05-07,2011,5,7,6
e5kc0CQ4R-PCCDgb274gSg,3,2011-05-29,2011,5,29,0
e5kc0CQ4R-PCCDgb274gSg,4,2011-06-02,2011,6,2,4
e5kc0CQ4R-PCCDgb274gSg,5,2011-06-02,2011,6,2,4
e5kc0CQ4R-PCCDgb274gSg,5,2011-06-10,2011,6,10,5
e5kc0CQ4R-PCCDgb274gSg,3,2011-06-18,2011,6,18,6
e5kc0CQ4R-PCCDgb274gSg,3,2011-07-04,2011,7,4,1
e5kc0CQ4R-PCCDgb274gSg,4,2011-07-10,2011,7,10,0
e5kc0CQ4R-PCCDgb274gSg,3,2011-07-24,2011,7,24,0
e5kc0CQ4R-PCCDgb274gSg,4,2011-09-06,2011,9,6,2
e5kc0CQ4R-PCCDgb274gSg,3,2011-09-24,2011,9,24,6
e5kc0CQ4R-PCCDgb274gSg,4,2011-09-28,2011,9,28,3
e5kc0CQ4R-PCCDgb274gSg,4,2011-09-29,2011,9,29,4
e5kc0CQ4R-PCCDgb274gSg,2,2011-10-22,2011,10,22,6
e5kc0CQ4R-PCCDgb274gSg,3,2011-11-09,2011,11,9,3
e5kc0CQ4R-PCCDgb274gSg,4,2011-11-18,2011,11,18,5
e5kc0CQ4R-PCCDgb274gSg,4,2011-11-29,2011,11,29,2
e5kc0CQ4R-PCCDgb274gSg,3,2011-12-03,2011,12,3,6
e5kc0CQ4R-PCCDgb274gSg,4,2011-12-24,2011,12,24,6
e5kc0CQ4R-PCCDgb274gSg,5,2012-01-14,2012,1,14,6
e5kc0CQ4R-PCCDgb274gSg,5,2012-01-14,2012,1,14,6
e5kc0CQ4R-PCCDgb274gSg,4,2012-02-11,2012,2,11,6
e5kc0CQ4R-PCCDgb274gSg,4,2012-02-18,2012,2,18,6
e5kc0CQ4R-PCCDgb274gSg,1,2012-02-18,2012,2,18,6
e5kc0CQ4R-PCCDgb274gSg,3,2012-02-18,2012,2,18,6
e5kc0CQ4R-PCCDgb274gSg,4,2012-02-27,2012,2,27,1
e5kc0CQ4R-PCCDgb274gSg,4,2012-03-05,2012,3,5,1
e5kc0CQ4R-PCCDgb274gSg,3,2012-03-16,2012,3,16,5
e5kc0CQ4R-PCCDgb274gSg,4,2012-03-17,2012,3,17,6
e5kc0CQ4R-PCCDgb274gSg,4,2012-03-24,2012,3,24,6
e5kc0CQ4R-PCCDgb274gSg,5,2012-04-05,2012,4,5,4
e5kc0CQ4R-PCCDgb274gSg,5,2012-04-18,2012,4,18,3
e5kc0CQ4R-PCCDgb274gSg,5,2012-04-23,2012,4,23,1
e5kc0CQ4R-PCCDgb274gSg,2,2012-05-17,2012,5,17,4
e5kc0CQ4R-PCCDgb274gSg,5,2012-05-27,2012,5,27,0
e5kc0CQ4R-PCCDgb274gSg,4,2012-06-15,2012,6,15,5
e5kc0CQ4R-PCCDgb274gSg,4,2012-06-22,2012,6,22,5
e5kc0CQ4R-PCCDgb274gSg,3,2012-07-02,2012,7,2,1
e5kc0CQ4R-PCCDgb274gSg,4,2012-08-09,2012,8,9,4
e5kc0CQ4R-PCCDgb274gSg,5,2012-09-30,2012,9,30,0
e5kc0CQ4R-PCCDgb274gSg,5,2012-10-17,2012,10,17,3
e5kc0CQ4R-PCCDgb274gSg,5,2012-10-17,2012,10,17,3
e5kc0CQ4R-PCCDgb274gSg,4,2012-11-21,2012,11,21,3
e5kc0CQ4R-PCCDgb274gSg,4,2012-12-07,2012,12,7,5
e5kc0CQ4R-PCCDgb274gSg,4,2012-12-08,2012,12,8,6
e5kc0CQ4R-PCCDgb274gSg,3,2012-12-15,2012,12,15,6
e5kc0CQ4R-PCCDgb274gSg,5,2012-12-17,2012,12,17,1
e5kc0CQ4R-PCCDgb274gSg,5,2013-01-08,2013,1,8,2
e5kc0CQ4R-PCCDgb274gSg,4,2013-01-10,2013,1,10,4
e5kc0CQ4R-PCCDgb274gSg,3,2013-01-20,2013,1,20,0
e5kc0CQ4R-PCCDgb274gSg,2,2013-02-15,2013,2,15,5
e5kc0CQ4R-PCCDgb274gSg,4,2013-02-21,2013,2,21,4
e5kc0CQ4R-PCCDgb274gSg,4,2013-02-23,2013,2,23,6
e5kc0CQ4R-PCCDgb274gSg,3,2013-04-10,2013,4,10,3
e5kc0CQ4R-PCCDgb274gSg,5,2013-04-29,2013,4,29,1
e5kc0CQ4R-PCCDgb274gSg,2,2013-05-04,2013,5,4,6
e5kc0CQ4R-PCCDgb274gSg,3,2013-05-18,2013,5,18,6
e5kc0CQ4R-PCCDgb274gSg,3,2013-05-18,2013,5,18,6
e5kc0CQ4R-PCCDgb274gSg,5,2013-05-25,2013,5,25,6
e5kc0CQ4R-PCCDgb274gSg,3,2013-06-08,2013,6,8,6
e5kc0CQ4R-PCCDgb274gSg,4,2013-06-11,2013,6,11,2
e5kc0CQ4R-PCCDgb274gSg,3,2013-06-28,2013,6,28,5
e5kc0CQ4R-PCCDgb274gSg,5,2013-07-10,2013,7,10,3
e5kc0CQ4R-PCCDgb274gSg,5,2013-07-16,2013,7,16,2
e5kc0CQ4R-PCCDgb274gSg,4,2013-07-27,2013,7,27,6
e5kc0CQ4R-PCCDgb274gSg,3,2013-08-18,2013,8,18,0
e5kc0CQ4R-PCCDgb274gSg,4,2013-08-26,2013,8,26,1
e5kc0CQ4R-PCCDgb274gSg,4,2013-09-04,2013,9,4,3
e5kc0CQ4R-PCCDgb274gSg,5,2013-09-25,2013,9,25,3
e5kc0CQ4R-PCCDgb274gSg,4,2013-10-03,2013,10,3,4
e5kc0CQ4R-PCCDgb274gSg,3,2013-10-19,2013,10,19,6
e5kc0CQ4R-PCCDgb274gSg,3,2013-12-04,2013,12,4,3
e5kc0CQ4R-PCCDgb274gSg,1,2013-12-07,2013,12,7,6
e5kc0CQ4R-PCCDgb274gSg,4,2013-12-12,2013,12,12,4
e5kc0CQ4R-PCCDgb274gSg,5,2013-12-27,2013,12,27,5
e5kc0CQ4R-PCCDgb274gSg,5,2013-12-27,2013,12,27,5
e5kc0CQ4R-PCCDgb274gSg,3,2013-12-31,2013,12,31,2
e5kc0CQ4R-PCCDgb274gSg,2,2013-12-31,2013,12,31,2
e5kc0CQ4R-PCCDgb274gSg,5,2014-01-02,2014,1,2,4
e5kc0CQ4R-PCCDgb274gSg,4,2014-01-03,2014,1,3,5
e5kc0CQ4R-PCCDgb274gSg,5,2014-01-13,2014,1,13,1
e5kc0CQ4R-PCCDgb274gSg,5,2014-01-15,2014,1,15,3
e5kc0CQ4R-PCCDgb274gSg,1,2014-02-08,2014,2,8,6
e5kc0CQ4R-PCCDgb274gSg,5,2014-02-08,2014,2,8,6
e5kc0CQ4R-PCCDgb274gSg,3,2014-02-12,2014,2,12,3
e5kc0CQ4R-PCCDgb274gSg,4,2014-02-13,2014,2,13,4
e5kc0CQ4R-PCCDgb274gSg,5,2014-02-14,2014,2,14,5
e5kc0CQ4R-PCCDgb274gSg,2,2014-02-19,2014,2,19,3
e5kc0CQ4R-PCCDgb274gSg,4,2014-02-20,2014,2,20,4
e5kc0CQ4R-PCCDgb274gSg,3,2014-02-27,2014,2,27,4
e5kc0CQ4R-PCCDgb274gSg,4,2014-03-22,2014,3,22,6
e5kc0CQ4R-PCCDgb274gSg,5,2014-03-28,2014,3,28,5
e5kc0CQ4R-PCCDgb274gSg,4,2014-04-19,2014,4,19,6
e5kc0CQ4R-PCCDgb274gSg,4,2014-05-04,2014,5,4,0
e5kc0CQ4R-PCCDgb274gSg,5,2014-05-11,2014,5,11,0
e5kc0CQ4R-PCCDgb274gSg,5,2014-05-15,2014,5,15,4
e5kc0CQ4R-PCCDgb274gSg,2,2014-05-18,2014,5,18,0
e5kc0CQ4R-PCCDgb274gSg,5,2014-05-24,2014,5,24,6
e5kc0CQ4R-PCCDgb274gSg,4,2014-05-27,2014,5,27,2
e5kc0CQ4R-PCCDgb274gSg,3,2014-06-10,2014,6,10,2
e5kc0CQ4R-PCCDgb274gSg,5,2014-06-10,2014,6,10,2
e5kc0CQ4R-PCCDgb274gSg,5,2014-06-10,2014,6,10,2
e5kc0CQ4R-PCCDgb274gSg,1,2014-06-13,2014,6,13,5
e5kc0CQ4R-PCCDgb274gSg,4,2014-06-29,2014,6,29,0
e5kc0CQ4R-PCCDgb274gSg,4,2014-07-13,2014,7,13,0
e5kc0CQ4R-PCCDgb274gSg,4,2014-07-23,2014,7,23,3
e5kc0CQ4R-PCCDgb274gSg,3,2014-08-22,2014,8,22,5
e5kc0CQ4R-PCCDgb274gSg,4,2014-09-08,2014,9,8,1
e5kc0CQ4R-PCCDgb274gSg,4,2014-10-03,2014,10,3,5
e5kc0CQ4R-PCCDgb274gSg,3,2014-10-17,2014,10,17,5
e5kc0CQ4R-PCCDgb274gSg,5,2014-10-19,2014,10,19,0
e5kc0CQ4R-PCCDgb274gSg,2,2014-10-25,2014,10,25,6
e5kc0CQ4R-PCCDgb274gSg,5,2014-10-25,2014,10,25,6
e5kc0CQ4R-PCCDgb274gSg,5,2014-12-03,2014,12,3,3
e5kc0CQ4R-PCCDgb274gSg,5,2014-12-07,2014,12,7,0
e5kc0CQ4R-PCCDgb274gSg,2,2014-12-20,2014,12,20,6
e5kc0CQ4R-PCCDgb274gSg,3,2015-01-10,2015,1,10,6
e5kc0CQ4R-PCCDgb274gSg,4,2015-01-14,2015,1,14,3
e5kc0CQ4R-PCCDgb274gSg,1,2015-01-18,2015,1,18,0
e5kc0CQ4R-PCCDgb274gSg,5,2015-01-24,2015,1,24,6
e5kc0CQ4R-PCCDgb274gSg,4,2015-01-24,2015,1,24,6
e5kc0CQ4R-PCCDgb274gSg,2,2015-01-25,2015,1,25,0
e5kc0CQ4R-PCCDgb274gSg,3,2015-01-30,2015,1,30,5
e5kc0CQ4R-PCCDgb274gSg,4,2015-01-31,2015,1,31,6
e5kc0CQ4R-PCCDgb274gSg,4,2015-02-13,2015,2,13,5
e5kc0CQ4R-PCCDgb274gSg,3,2015-03-01,2015,3,1,0
e5kc0CQ4R-PCCDgb274gSg,2,2015-03-08,2015,3,8,0
e5kc0CQ4R-PCCDgb274gSg,5,2015-03-13,2015,3,13,5
e5kc0CQ4R-PCCDgb274gSg,2,2015-03-20,2015,3,20,5
e5kc0CQ4R-PCCDgb274gSg,4,2015-03-22,2015,3,22,0
e5kc0CQ4R-PCCDgb274gSg,3,2015-03-24,2015,3,24,2
e5kc0CQ4R-PCCDgb274gSg,2,2015-03-31,2015,3,31,2
e5kc0CQ4R-PCCDgb274gSg,4,2015-04-01,2015,4,1,3
e5kc0CQ4R-PCCDgb274gSg,5,2015-04-02,2015,4,2,4
e5kc0CQ4R-PCCDgb274gSg,5,2015-04-11,2015,4,11,6
e5kc0CQ4R-PCCDgb274gSg,5,2015-04-12,2015,4,12,0
e5kc0CQ4R-PCCDgb274gSg,5,2015-04-14,2015,4,14,2
e5kc0CQ4R-PCCDgb274gSg,1,2015-04-20,2015,4,20,1
e5kc0CQ4R-PCCDgb274gSg,1,2015-04-20,2015,4,20,1
e5kc0CQ4R-PCCDgb274gSg,5,2015-04-25,2015,4,25,6
e5kc0CQ4R-PCCDgb274gSg,2,2015-04-27,2015,4,27,1
e5kc0CQ4R-PCCDgb274gSg,2,2015-05-03,2015,5,3,0
e5kc0CQ4R-PCCDgb274gSg,1,2015-05-04,2015,5,4,1
e5kc0CQ4R-PCCDgb274gSg,5,2015-05-06,2015,5,6,3
e5kc0CQ4R-PCCDgb274gSg,5,2015-05-26,2015,5,26,2
e5kc0CQ4R-PCCDgb274gSg,4,2015-05-31,2015,5,31,0
e5kc0CQ4R-PCCDgb274gSg,4,2015-06-01,2015,6,1,1
e5kc0CQ4R-PCCDgb274gSg,2,2015-06-05,2015,6,5,5
e5kc0CQ4R-PCCDgb274gSg,2,2015-06-06,2015,6,6,6
e5kc0CQ4R-PCCDgb274gSg,5,2015-06-10,2015,6,10,3
e5kc0CQ4R-PCCDgb274gSg,1,2015-06-25,2015,6,25,4
e5kc0CQ4R-PCCDgb274gSg,5,2015-06-27,2015,6,27,6
e5kc0CQ4R-PCCDgb274gSg,4,2015-07-05,2015,7,5,0
e5kc0CQ4R-PCCDgb274gSg,5,2015-07-12,2015,7,12,0
e5kc0CQ4R-PCCDgb274gSg,1,2015-07-17,2015,7,17,5
e5kc0CQ4R-PCCDgb274gSg,4,2015-07-22,2015,7,22,3
e5kc0CQ4R-PCCDgb274gSg,4,2015-07-29,2015,7,29,3
e5kc0CQ4R-PCCDgb274gSg,5,2015-08-04,2015,8,4,2
e5kc0CQ4R-PCCDgb274gSg,5,2015-08-15,2015,8,15,6
e5kc0CQ4R-PCCDgb274gSg,1,2015-08-19,2015,8,19,3
e5kc0CQ4R-PCCDgb274gSg,4,2015-08-21,2015,8,21,5
e5kc0CQ4R-PCCDgb274gSg,4,2015-09-25,2015,9,25,5
e5kc0CQ4R-PCCDgb274gSg,4,2015-10-03,2015,10,3,6
e5kc0CQ4R-PCCDgb274gSg,5,2015-10-12,2015,10,12,1
e5kc0CQ4R-PCCDgb274gSg,5,2015-10-14,2015,10,14,3
e5kc0CQ4R-PCCDgb274gSg,5,2015-10-16,2015,10,16,5
e5kc0CQ4R-PCCDgb274gSg,5,2015-10-19,2015,10,19,1
e5kc0CQ4R-PCCDgb274gSg,1,2015-10-24,2015,10,24,6
e5kc0CQ4R-PCCDgb274gSg,3,2015-10-31,2015,10,31,6
e5kc0CQ4R-PCCDgb274gSg,4,2015-11-22,2015,11,22,0
e5kc0CQ4R-PCCDgb274gSg,2,2015-12-13,2015,12,13,0
e5kc0CQ4R-PCCDgb274gSg,5,2015-12-22,2015,12,22,2
gBcpDl0quCLABsg5OuSFww,4,2006-04-16,2006,4,16,0
gBcpDl0quCLABsg5OuSFww,5,2008-02-07,2008,2,7,4
gBcpDl0quCLABsg5OuSFww,2,2008-05-31,2008,5,31,6
gBcpDl0quCLABsg5OuSFww,2,2008-08-08,2008,8,8,5
gBcpDl0quCLABsg5OuSFww,1,2008-12-20,2008,12,20,6
gBcpDl0quCLABsg5OuSFww,4,2009-04-17,2009,4,17,5
gBcpDl0quCLABsg5OuSFww,5,2009-05-01,2009,5,1,5
gBcpDl0quCLABsg5OuSFww,3,2009-07-27,2009,7,27,1
gBcpDl0quCLABsg5OuSFww,5,2010-02-24,2010,2,24,3
gBcpDl0quCLABsg5OuSFww,1,2010-05-09,2010,5,9,0
72N6TdH5MdUWE2YhYRbyxw,1,2011-01-19,2011,1,19,3
72N6TdH5MdUWE2YhYRbyxw,3,2012-12-13,2012,12,13,4
72N6TdH5MdUWE2YhYRbyxw,2,2013-04-12,2013,4,12,5
72N6TdH5MdUWE2YhYRbyxw,4,2013-08-05,2013,8,5,1
72N6TdH5MdUWE2YhYRbyxw,4,2013-09-29,2013,9,29,0
72N6TdH5MdUWE2YhYRbyxw,2,2013-11-15,2013,11,15,5
72N6TdH5MdUWE2YhYRbyxw,1,2014-03-31,2014,3,31,1
72N6TdH5MdUWE2YhYRbyxw,1,2015-05-17,2015,5,17,0
72N6TdH5MdUWE2YhYRbyxw,5,2015-07-05,2015,7,5,0
72N6TdH5MdUWE2YhYRbyxw,1,2015-10-22,2015,10,22,4
eOgUKCy5-sK-leqIBiNokg,2,2009-04-15,2009,4,15,3
eOgUKCy5-sK-leqIBiNokg,3,2014-07-25,2014,7,25,5
eOgUKCy5-sK-leqIBiNokg,4,2014-10-10,2014,10,10,5
neGAQFkBNI8-rpPBLBzNkw,3,2008-06-03,2008,6,3,2
neGAQFkBNI8-rpPBLBzNkw,4,2009-10-08,2009,10,8,4
neGAQFkBNI8-rpPBLBzNkw,1,2010-02-21,2010,2,21,0
neGAQFkBNI8-rpPBLBzNkw,4,2013-03-12,2013,3,12,2
neGAQFkBNI8-rpPBLBzNkw,5,2013-03-22,2013,3,22,5
neGAQFkBNI8-rpPBLBzNkw,5,2014-02-18,2014,2,18,2
neGAQFkBNI8-rpPBLBzNkw,5,2015-09-21,2015,9,21,1
neGAQFkBNI8-rpPBLBzNkw,5,2015-09-23,2015,9,23,3
neGAQFkBNI8-rpPBLBzNkw,4,2015-10-03,2015,10,3,6
45puCRQ6Vh_IIAy7kkfFDQ,5,2006-04-17,2006,4,17,1
45puCRQ6Vh_IIAy7kkfFDQ,2,2006-10-13,2006,10,13,5
45puCRQ6Vh_IIAy7kkfFDQ,4,2007-03-21,2007,3,21,3
45puCRQ6Vh_IIAy7kkfFDQ,3,2007-06-09,2007,6,9,6
45puCRQ6Vh_IIAy7kkfFDQ,5,2007-07-19,2007,7,19,4
45puCRQ6Vh_IIAy7kkfFDQ,4,2007-07-27,2007,7,27,5
45puCRQ6Vh_IIAy7kkfFDQ,4,2007-08-25,2007,8,25,6
45puCRQ6Vh_IIAy7kkfFDQ,3,2007-09-18,2007,9,18,2
45puCRQ6Vh_IIAy7kkfFDQ,4,2008-01-13,2008,1,13,0
45puCRQ6Vh_IIAy7kkfFDQ,5,2008-01-21,2008,1,21,1
45puCRQ6Vh_IIAy7kkfFDQ,1,2008-01-24,2008,1,24,4
45puCRQ6Vh_IIAy7kkfFDQ,2,2008-03-13,2008,3,13,4
45puCRQ6Vh_IIAy7kkfFDQ,3,2008-05-28,2008,5,28,3
45puCRQ6Vh_IIAy7kkfFDQ,4,2008-06-06,2008,6,6,5
45puCRQ6Vh_IIAy7kkfFDQ,1,2008-06-10,2008,6,10,2
45puCRQ6Vh_IIAy7kkfFDQ,4,2008-10-04,2008,10,4,6
45puCRQ6Vh_IIAy7kkfFDQ,5,2008-10-08,2008,10,8,3
45puCRQ6Vh_IIAy7kkfFDQ,3,2008-11-02,2008,11,2,0
45puCRQ6Vh_IIAy7kkfFDQ,3,2008-11-03,2008,11,3,1
45puCRQ6Vh_IIAy7kkfFDQ,3,2008-12-15,2008,12,15,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-01-14,2009,1,14,3
45puCRQ6Vh_IIAy7kkfFDQ,2,2009-02-13,2009,2,13,5
45puCRQ6Vh_IIAy7kkfFDQ,1,2009-03-28,2009,3,28,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-04-24,2009,4,24,5
45puCRQ6Vh_IIAy7kkfFDQ,5,2009-04-27,2009,4,27,1
45puCRQ6Vh_IIAy7kkfFDQ,1,2009-04-29,2009,4,29,3
45puCRQ6Vh_IIAy7kkfFDQ,3,2009-05-23,2009,5,23,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-06-06,2009,6,6,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-09-28,2009,9,28,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-10-05,2009,10,5,1
45puCRQ6Vh_IIAy7kkfFDQ,3,2009-10-12,2009,10,12,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-10-29,2009,10,29,4
45puCRQ6Vh_IIAy7kkfFDQ,2,2009-11-08,2009,11,8,0
45puCRQ6Vh_IIAy7kkfFDQ,1,2009-11-20,2009,11,20,5
45puCRQ6Vh_IIAy7kkfFDQ,4,2009-11-21,2009,11,21,6
45puCRQ6Vh_IIAy7kkfFDQ,3,2009-11-27,2009,11,27,5
45puCRQ6Vh_IIAy7kkfFDQ,3,2009-12-02,2009,12,2,3
45puCRQ6Vh_IIAy7kkfFDQ,3,2010-01-13,2010,1,13,3
45puCRQ6Vh_IIAy7kkfFDQ,4,2010-01-28,2010,1,28,4
45puCRQ6Vh_IIAy7kkfFDQ,2,2010-01-30,2010,1,30,6
45puCRQ6Vh_IIAy7kkfFDQ,1,2010-01-31,2010,1,31,0
45puCRQ6Vh_IIAy7kkfFDQ,4,2010-02-10,2010,2,10,3
45puCRQ6Vh_IIAy7kkfFDQ,5,2010-02-24,2010,2,24,3
45puCRQ6Vh_IIAy7kkfFDQ,1,2010-03-11,2010,3,11,4
45puCRQ6Vh_IIAy7kkfFDQ,1,2010-06-19,2010,6,19,6
45puCRQ6Vh_IIAy7kkfFDQ,1,2010-06-25,2010,6,25,5
45puCRQ6Vh_IIAy7kkfFDQ,2,2010-07-24,2010,7,24,6
45puCRQ6Vh_IIAy7kkfFDQ,5,2010-08-02,2010,8,2,1
45puCRQ6Vh_IIAy7kkfFDQ,1,2010-08-10,2010,8,10,2
45puCRQ6Vh_IIAy7kkfFDQ,4,2010-08-12,2010,8,12,4
45puCRQ6Vh_IIAy7kkfFDQ,1,2010-09-04,2010,9,4,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2010-09-18,2010,9,18,6
45puCRQ6Vh_IIAy7kkfFDQ,5,2010-10-21,2010,10,21,4
45puCRQ6Vh_IIAy7kkfFDQ,3,2010-12-13,2010,12,13,1
45puCRQ6Vh_IIAy7kkfFDQ,3,2011-01-04,2011,1,4,2
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-01-21,2011,1,21,5
45puCRQ6Vh_IIAy7kkfFDQ,5,2011-02-21,2011,2,21,1
45puCRQ6Vh_IIAy7kkfFDQ,3,2011-03-02,2011,3,2,3
45puCRQ6Vh_IIAy7kkfFDQ,3,2011-03-08,2011,3,8,2
45puCRQ6Vh_IIAy7kkfFDQ,3,2011-03-30,2011,3,30,3
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-04-08,2011,4,8,5
45puCRQ6Vh_IIAy7kkfFDQ,2,2011-04-15,2011,4,15,5
45puCRQ6Vh_IIAy7kkfFDQ,2,2011-04-27,2011,4,27,3
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-05-01,2011,5,1,0
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-05-09,2011,5,9,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-05-19,2011,5,19,4
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-06-12,2011,6,12,0
45puCRQ6Vh_IIAy7kkfFDQ,3,2011-06-19,2011,6,19,0
45puCRQ6Vh_IIAy7kkfFDQ,5,2011-06-20,2011,6,20,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-07-10,2011,7,10,0
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-08-11,2011,8,11,4
45puCRQ6Vh_IIAy7kkfFDQ,3,2011-09-22,2011,9,22,4
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-09-23,2011,9,23,5
45puCRQ6Vh_IIAy7kkfFDQ,5,2011-10-18,2011,10,18,2
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-12-12,2011,12,12,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2011-12-26,2011,12,26,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-01-23,2012,1,23,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-02-01,2012,2,1,3
45puCRQ6Vh_IIAy7kkfFDQ,3,2012-04-01,2012,4,1,0
45puCRQ6Vh_IIAy7kkfFDQ,5,2012-04-05,2012,4,5,4
45puCRQ6Vh_IIAy7kkfFDQ,3,2012-04-14,2012,4,14,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-04-16,2012,4,16,1
45puCRQ6Vh_IIAy7kkfFDQ,3,2012-04-30,2012,4,30,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-05-17,2012,5,17,4
45puCRQ6Vh_IIAy7kkfFDQ,3,2012-05-28,2012,5,28,1
45puCRQ6Vh_IIAy7kkfFDQ,5,2012-05-30,2012,5,30,3
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-06-17,2012,6,17,0
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-06-18,2012,6,18,1
45puCRQ6Vh_IIAy7kkfFDQ,5,2012-06-25,2012,6,25,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-08-19,2012,8,19,0
45puCRQ6Vh_IIAy7kkfFDQ,2,2012-08-27,2012,8,27,1
45puCRQ6Vh_IIAy7kkfFDQ,2,2012-09-19,2012,9,19,3
45puCRQ6Vh_IIAy7kkfFDQ,1,2012-09-24,2012,9,24,1
45puCRQ6Vh_IIAy7kkfFDQ,5,2012-09-29,2012,9,29,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-10-25,2012,10,25,4
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-11-11,2012,11,11,0
45puCRQ6Vh_IIAy7kkfFDQ,2,2012-12-02,2012,12,2,0
45puCRQ6Vh_IIAy7kkfFDQ,2,2012-12-03,2012,12,3,1
45puCRQ6Vh_IIAy7kkfFDQ,2,2012-12-03,2012,12,3,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-12-12,2012,12,12,3
45puCRQ6Vh_IIAy7kkfFDQ,4,2012-12-16,2012,12,16,0
45puCRQ6Vh_IIAy7kkfFDQ,2,2012-12-20,2012,12,20,4
45puCRQ6Vh_IIAy7kkfFDQ,4,2013-01-20,2013,1,20,0
45puCRQ6Vh_IIAy7kkfFDQ,4,2013-01-24,2013,1,24,4
45puCRQ6Vh_IIAy7kkfFDQ,4,2013-01-26,2013,1,26,6
45puCRQ6Vh_IIAy7kkfFDQ,5,2013-01-26,2013,1,26,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2013-01-26,2013,1,26,6
45puCRQ6Vh_IIAy7kkfFDQ,4,2013-02-17,2013,2,17,0
45puCRQ6Vh_IIAy7kkfFDQ,5,2013-02-26,2013,2,26,2
45puCRQ6Vh_IIAy7kkfFDQ,2,2013-03-11,2013,3,11,1
45puCRQ6Vh_IIAy7kkfFDQ,4,2013-04-14,2013,4,14,0
45puCRQ6Vh_IIAy7kkfFDQ,1,2013-04-14,2013,4,14,0
