name,business_id,stars,attributes,open,categories
Pewter Rose Bistro,MDvjaN-ygRjaakP3ier8Ww,3.5,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': True}, u'Takes Reservations': True, u'Ambience': {u'romantic': True, u'intimate': True, u'touristy': False, u'hipster': False, u'divey': False, u'classy': True, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': False, u'Alcohol': u'full_bar', u'Wheelchair Accessible': False}",False,restaurant
Bojangles Restaurant,ZZdCN4JWbON8GyJB5FDs7w,2.5,"{u'Take-out': True, u'Drive-Thru': True, u'Outdoor Seating': False, u'Attire': u'casual', u'Delivery': False, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Price Range': 1, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Alcohol': u'none'}",True,restaurant
Outback Steakhouse,p0IjTgzRuUXKFtdWNFFg6g,3.5,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",True,restaurant
Bonterra Restaurant & Wine Room,wr7ccnf1bTZeHaqYoOyjtA,3.0,"{u'Take-out': False, u'Accepts Credit Cards': True, u'Price Range': 3, u'Outdoor Seating': True, u'Good For Dancing': False, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': True}, u'Good For Groups': True, u'Delivery': False, u'Happy Hour': True, u'Attire': u'dressy', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': True, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': False, u'Alcohol': u'full_bar', u'Caters': False, u'Wheelchair Accessible': True}",True,nightlife
Dilworth Billiards,GcgXMZHVpUBjZF4bmSAtZg,4.5,"{u'Alcohol': u'full_bar', u'Good For Dancing': False, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Smoking': u'outdoor', u'Happy Hour': False, u'Has TV': True, u'Outdoor Seating': True, u'Coat Check': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': True}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Good For Groups': True, u'Price Range': 2}",True,nightlife
Rudino's Pizza & Grinders,XiUxS327vVkwWtR2TgpxLw,3.0,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': True, u'Attire': u'casual', u'Good For Groups': False, u'Delivery': True, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",True,restaurant
Dikadee's Deli,egGk5zPJIfgIwlDPjuaVaQ,3.0,"{u'Delivery': False, u'Take-out': True, u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'BYOB': False, u'Corkage': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'BYOB/Corkage': u'yes_free', u'Price Range': 1}",False,restaurant
Price's Chicken Coop,WUtPI9rJbs7ET1gPhULnDw,4.0,"{u'Take-out': True, u'Accepts Credit Cards': False, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",True,restaurant
Berrybrook Farm Natural Foods,cztEY58Dz4GeKePKs7dKqQ,4.0,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': False, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': False, u'Delivery': False, u'Dogs Allowed': False, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",True,nightlife
Leather & Lace Southend,GmFa3iZfue-V4QEZyOLMqQ,3.5,"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Smoking': u'yes', u'Happy Hour': False, u'Has TV': True, u'Outdoor Seating': False, u'Coat Check': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Music': {u'dj': True, u'background_music': False, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': False, u'Good For Groups': True, u'Price Range': 1}",True,nightlife
Fuel Pizza Cafe,xJX0u3s9AJOUBDpXkt1zMQ,2.5,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': True, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': True}",True,restaurant
Sullivan's Steakhouse,iVTDzzvxHgv6kBSdfCSSoQ,3.5,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 3, u'Outdoor Seating': True, u'Open 24 Hours': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': True}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'dressy', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': True, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': False, u'Alcohol': u'full_bar', u'Caters': False, u'Wheelchair Accessible': True}",True,restaurant
McIntosh's Steaks & Seafood,gE0CG-jYkVIHj6fC3NzdoQ,4.5,"{u'Price Range': 3, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': False, u'Outdoor Seating': True, u'Takes Reservations': True, u'Alcohol': u'full_bar', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': True, u'Wheelchair Accessible': True}",False,restaurant
City Tavern,vZu6Sfz0-2Zvw0PRXaQ6RQ,3.5,"{u'Price Range': 2, u'Takes Reservations': True, u'Delivery': False, u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Attire': u'dressy', u'Accepts Credit Cards': True, u'Good for Kids': False, u'Wheelchair Accessible': True}",False,restaurant
Tyber Creek Pub,RrN4MxdYvn274w_TCBTTWQ,4.0,"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': True, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': False, u'Delivery': False, u'Dogs Allowed': True, u'Coat Check': False, u'Smoking': u'outdoor', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",True,nightlife
Tremont Music Hall,u6ZeJSqTxoQeQF013RtkNw,3.5,"{u'Wheelchair Accessible': True, u'Alcohol': u'full_bar', u'Good For Dancing': True, u'Noise Level': u'very_loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Smoking': u'outdoor', u'Happy Hour': False, u'Has TV': False, u'Outdoor Seating': False, u'Coat Check': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Music': {u'dj': False, u'background_music': False, u'karaoke': False, u'live': True, u'video': False, u'jukebox': False}, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': True, u'Price Range': 2}",False,nightlife
Nikko Japanese Restaurant & Sushi Bar,xmA5ZYJPzt0-Gyim2rynjA,3.5,"{u'Alcohol': u'full_bar', u'Noise Level': u'loud', u'Music': {u'dj': True, u'background_music': False, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}, u'Attire': u'dressy', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': True, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 2, u'Delivery': False, u'Good For Dancing': False, u'BYOB': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'yes_corkage', u'Take-out': True, u'Ages Allowed': u'allages', u'Corkage': True, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",False,nightlife
Comet Grill,GjsA7N1j81TjBt7hT5H4YA,3.5,"{u'Alcohol': u'full_bar', u'Noise Level': u'loud', u'Music': {u'dj': False, u'live': True, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 1, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'outdoor', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'yes_free', u'Take-out': True, u'Corkage': False, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': False, u'Waiter Service': True, u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",True,nightlife
Kabob Grill,_mrGYF6uScU24LcwshEqCA,3.5,"{u'Delivery': False, u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': True, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Alcohol': u'beer_and_wine', u'Good For Groups': False, u'BYOB': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'BYOB/Corkage': u'no', u'Wheelchair Accessible': True}",True,restaurant
Pike's Old Fashioned Soda Shop,EOu5kwsz9XPyq5r-eWrOFQ,3.5,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Dogs Allowed': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': True}",True,restaurant
Tavern On The Tracks,yTz8_GylkgCkuiBjSz8mIQ,3.5,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': False, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",True,restaurant
