sunday,monday,tuesday,wednesday,thursday,friday,saturday,business_id
9,13,22,19,19,38,2,RkSU74wqRh0GdMYObcxTxQ
7,5,3,5,7,1,1,UwQ5PWlYnHsAIj1DCW4dVw
7,13,5,19,17,25,37,ZvvTPVqChi-mQd1JV6VM5w
34,26,38,32,87,89,108,uQyrVlJS4nh2Y3C0fCy3fw
30,17,25,23,96,105,31,ybXlbfOjrKDdz5NoC-G9Gw
1,7,1,3,4,1,5,FqEsXFhkFKCfMiz_QqUKTA
27,36,38,38,46,52,4,mTjHcl-pkNO4iOKY8rVHPw
4,10,16,14,19,10,0,VGhMTZyqmGmM4Lrn9i6yuQ
2,13,1,13,10,19,16,Xsl-i1otDd3GXJEkkKJCaw
7,21,14,10,17,28,29,PzbEhqo8uz2D-3OchHIPzQ
29,55,52,103,190,267,351,eFK2QePKvAowH-uX-0V4hQ
19,20,22,28,21,27,33,BM0-dgPJMBMmcmO9PVCJfQ
46,55,43,65,66,120,201,-1bOb2izeJBZjHC7NWxiPA
16,14,7,14,12,15,8,K3ujPUNW6NNIZv_hRI_yrQ
24,17,18,21,25,25,21,pAVI8PQqR1pA-ldG0e0bhQ
5,7,11,10,14,2,0,gA5CuBxF-0CnOpGnryWJdQ
16,28,26,31,40,52,33,9mQj65SmYj2pcehH339aEw
9,5,4,7,7,4,11,GGXtuLHpWWhkUpVynhFHWw
1,7,3,6,7,0,0,wuQPytBIhsHvs2KplscYXA
6,2,6,5,2,7,2,0vFCASHpp2VBeTuVus4MOg
9,12,14,14,10,8,9,BL4ecdpfysAkmSF8z6gDzA
30,19,21,21,28,17,18,1vYaGPKQzMebBJXFCGTH2g
113,126,115,132,173,186,158,cVejKU_SrdbvzIbQ4oPV0A
1,1,0,1,0,0,1,PQ-6WWl4A0VkZzhRCEacVA
39,37,38,49,74,52,0,podj1OWSL3oEJsOpGj8SUw
1,3,0,2,2,2,2,UAzZDOlg_Fp4-8YhHDpo2g
39,45,35,37,47,39,37,PXmR1MgOAWB066XH20HjxQ
40,22,25,31,33,56,0,mqQwChPNN4o4DhAzaGntIA
46,43,50,38,55,24,0,GqtMJxq5-7Xp1ZXXmahLaA
1,3,1,1,0,1,3,A-ZhvQa5A-XSqZB3HH6TVw
76,81,75,68,57,57,1,XbVqzUHS3c9FhG4lI13c3Q
15,107,15,12,34,32,15,2HHf0hiKtZm5nzt3irlaDA
3,1,2,3,2,4,7,TizJmnlHPRU9FLWwMDASVw
183,283,79,179,215,261,288,Zy2vca7i9QFGRKa4m0C__A
2,6,3,5,3,2,0,mgtbxxT0x82Vvj1K5ql62A
5,7,5,3,7,11,21,BjznUPL2h5-vOkPHsnF40w
8,3,8,1,7,1,1,Y3nETidvklwdqNeGRzdGNw
0,1,0,2,0,0,0,cXAsx2xxi73apT1LIjQP-A
13,6,8,12,9,8,9,nbCAnw8b9_3EaSPpEfLd2w
3,5,2,5,5,1,1,NaXqRvoW2Zg2wSghf9JqaA
11,14,5,1,3,10,6,VlfBIVmtmGYkTq1xbdBIDw
22,18,23,33,64,40,29,CNvPqN9pa5aJRn-Npcqgdg
1,0,1,2,3,0,4,TOIu2nR0536vGjSP6Ab_Iw
3,2,2,2,1,2,3,JRa9McAeE1W7XyoLNaGI3g
1,14,20,13,12,13,1,oY8cUWaYUsGjkapcKADLRw
30,37,48,30,33,40,38,0dIChGWBs9ueUXl0hhkw2w
1,2,4,2,2,0,1,0vb_YDCtZo0Yk9zHF7rzSA
3,5,3,3,9,9,9,FljU76i8DYJbNlpibaieGw
2,2,1,1,0,5,1,ZI38b-iM_kHrOyjI5Pgrzw
25,30,24,46,58,36,63,LQGQ1w4pYrf5in6LrU0BlQ
1,6,8,6,3,6,8,0LLaVEXjtW0aW0FzU9uRoA
28,20,20,29,48,55,1,s5roBvbA79SQaO4FHkJgGw
15,6,19,7,26,7,5,OPbWf_Dwzqda9sGVHQHtJw
11,6,15,17,13,18,17,psZF-7maJzwhtfesiSrACA
0,2,0,1,2,5,2,NT0HMA345rSfJt9lqInMtg
6,4,4,3,3,16,43,wmuYTDs5kVaPRdFjKGtk_w
3,6,4,4,1,6,3,r4cRbcxqjvx7rDTsw0iAfQ
4,6,3,4,1,4,1,Yd4nWyfQWVqn_IjBcYqveg
1,0,2,1,1,5,0,nKrUueeLiIAeMH8nGhdh3A
19,6,15,18,11,2,0,jYtU-YTynMjgLRi2pYMwiA
2,0,1,1,2,0,1,pBEHoyGvDzj0q4coOOr__g
1,1,1,0,1,3,0,ho6IK-8e6owpzRLpgqB2yQ
6,12,18,15,17,22,1,p1sX2UVxEjPzd92LtP3c4g
1,4,4,0,6,5,5,X3bldSWre7nBLjMXCjE9Dw
2,3,2,1,4,3,4,p4q6LcHoC-W8XoKfXNoJeQ
22,10,7,6,14,16,22,5yxVCYburaiqMaHPpWBUiw
36,28,26,24,40,58,48,1AMncE6Lxdr6J9PeqZi4nA
2,1,1,1,0,4,3,HRTg-u2fBf_XzBSUgd6sqQ
0,1,3,3,6,6,1,pfTvVee_dAieMqoeomVtTg
10,2,3,5,15,7,1,ai4e0PDmLLrlieV1oeo3XA
7,2,4,5,7,7,6,4JbQSLiRKQudjDn9fYyEiw
2,4,0,1,3,2,8,eI7bKGWMMdOFf3Nxo6Q4jw
0,3,3,3,3,0,0,1iJA5fYMDLjCE8PBrt4kMg
4,3,3,3,5,4,3,wAs-stW0HP6OXVXdpawnBQ
2,0,5,1,3,1,2,hMd49yw32d7I0Kk1ZIOeXg
53,41,74,47,106,278,388,0db71MbrvcJnyk71COCJBg
1,0,0,0,2,0,0,xEwujSrjqGK_dWJ28YSQiQ
6,7,11,5,10,7,9,8SoWH_iOdZD1OvebCwJUbg
3,1,0,3,2,1,1,__CQhr0M-OpKdu0DXgGcaQ
2,1,2,1,3,2,3,KSKlspZY6FqTuYZvNbkecQ
0,2,1,0,4,3,1,O4E5IXT6zVJ3VpbYHqxRug
3,3,1,2,4,7,4,FS8-2ptrd9mOBrjDCH88Bw
1,0,1,0,1,0,0,gF5zLXzjQ0hqli5Xn3Pccw
3,3,2,3,1,3,6,lykHOB7mmtC05NzlhyvbpA
19,17,12,18,22,40,26,CAhyiTcoGeAqaP018FX0cQ
1,0,2,0,0,0,3,PVO1QrMnmRXNoyITgt3o4g
12,12,10,9,11,9,5,YaB2hKgWUaqAWnCA6YWD7g
9,1,6,4,6,4,0,K28O8R76bJFUt57ScN46Mw
2,4,1,1,5,1,3,XIeteOw2pKgLiOP6_VzWzA
1,1,0,2,0,0,0,KqYY2rwD8ymjU9mVJwiuRQ
53,31,51,42,55,53,57,NQhPkGeHiljeg7tXPTHJeA
14,12,13,8,11,31,33,_7OvxfAje3XDZuSzguF6iA
4,5,3,3,8,2,0,jNyjPyaGJVoaUuyQzWgILg
14,18,22,16,20,9,0,2to5b5taseO9zZ9tnQqhlw
10,7,10,17,10,16,23,ZShuQrMfLOmnUQbLP3dwpw
3,1,5,5,1,0,5,tnHvCJ6kYQ1droyl_6Tg4Q
0,1,0,1,0,1,0,w9c_Lp5N9we9WN04zh3cFg
27,30,44,30,42,49,40,Jj7bcQ6NDfKoz4TXwvYfMg
7,8,10,11,13,13,8,snAVeziqOvetlqrHPLJV9A
65,58,63,67,109,123,79,TgxDGx7L_JICWbuBUCGVqw
56,43,44,58,79,51,61,kJ2aJFIJIK_Hnr8aj043kw
5,7,9,3,16,9,4,Bui7TEFaPwuZtW5QQg2oFQ
53,36,33,50,50,90,131,E_wJCQ9L_0w5tJyrvr0lJQ
8,6,1,4,2,2,2,a4wVLeSHNSHyGGbanNuCUg
1,2,2,2,14,9,2,wdLpOhOEtlKs9shZXQMngw
8,8,4,7,7,1,0,X_F-3w3Z1omxWpItnWDH9g
5,1,1,3,4,0,0,uB_d4EZ6Jv1smugIhlIYhw
6,12,6,9,7,6,8,PSAK5sUss8yiN7Q_72Zlxw
52,65,59,131,116,90,57,oiLe3lqMFaZtsSpRuIUChw
22,18,15,19,28,26,33,lPAHpSIc2MvY06bWxrFRiw
2,11,12,5,10,8,6,5X9iW2qF5ecY78v35b5iWQ
8,4,3,0,1,6,6,-0bUDim5OGuv8R0Qqq6J4A
1,0,2,2,1,1,0,xWzKjBBAGxq-nbXzTYikyw
2,12,10,22,49,26,6,x9XX-dcVZfpU_J5UWuWzeg
0,0,0,1,1,1,0,5EWVJZd9cSAMwkrwgOFd6Q
7,11,5,8,5,8,3,0EBR4wDqtkbMC-wghpctEg
1,2,4,2,6,10,7,rJF3s0-ADYexykYbFgR3yQ
5,4,9,8,8,5,3,7fJgNpljbi1d7wjdsPcPcw
6,1,4,5,7,8,11,rr44srj5pxejML-W1Wx0IA
22,28,34,19,15,15,19,ff_QnODW0vqNWZPSTVQTsQ
3,0,0,2,0,5,4,HRjDpeJOL02ZqwrYgtHV_A
0,2,6,6,3,3,6,wl2pSqun5Z6a8h2oB3QsHw
4,8,3,7,10,14,6,HmieoxfEuZT91ojxluadZg
2,2,1,2,5,3,3,6dBsmlgIZhpYG4OL6J5mWA
41,33,30,32,90,49,51,scr5gHaPC_36GtaCxmJEHA
11,16,23,13,29,23,23,0_3hrGrrP-J5eeHRwQfZ6w
13,13,28,9,11,19,14,HAMKYsgtJ6fEBUZzTMhZwA
0,1,1,2,3,1,1,za5sHh-jpdMtQEmmV8gbnw
4,2,6,1,1,2,4,tEvGNTPLV01OiUt_SKn2Ww
13,10,13,36,10,15,0,uMO2dbCPPXNlifLqmDcVhQ
4,6,5,5,3,5,4,XBpxFy0h7KE-GtKuCX2JQw
1,4,0,3,2,3,6,lHFsO4nIwwgjC_oQYqfAPg
31,15,23,16,27,44,55,nY2QBNMEfT3j68j-DHOGyg
3,4,3,4,6,4,4,3fNGtIfuHwt0-DD9SSjO6Q
57,41,75,40,82,100,121,I7IfnWW1nXljC4ZGqwPe-w
63,53,64,58,103,112,6,uPDTnuR-sOi47blHH943lg
10,26,15,6,5,17,6,sX8DXWc8h4BB6CL8hWp7Gg
0,3,4,5,2,2,2,VmlklM7NKrS8CGc8LXh9nA
9,9,11,8,6,10,3,0MQ3inDAuiq43TN9hw_Rbw
2,2,0,4,0,7,4,vJPehU-xd1p_-L0O7IwTjQ
15,4,14,17,29,36,57,EEC7t11ciQ6XUjkudRbYSg
1,2,0,0,4,2,0,lPtTXn7_VOwqypZs07j2nA
39,21,21,23,14,15,9,3yMneVFhBePIBtCGdboc7Q
22,20,16,14,24,16,19,9Y5kXneSwv-l-8TODZWQAQ
10,16,21,24,35,24,4,fmpEjlZhFlMHaGmsKJlUTg
4,5,8,7,6,3,2,MQjBx1iVmIz6uI9T0DIkKw
9,14,14,14,10,5,6,FG7Js2aMD6NtMMRI0C8Arw
0,3,3,1,4,3,0,LSoRoX3DDsX8YgqTQpQuTQ
13,14,14,18,18,5,12,6Q_WeP3JxYoFciwcjMStWw
21,23,29,31,53,45,20,hnOGdF42m6Cwuuh5iuaXbA
10,12,10,14,7,5,9,35Om8exyCLHWeijbxDPB1w
7,3,2,3,1,7,1,3tk6Syyz5i967Ifuz_4o3w
14,10,8,8,18,31,15,VCCOmfNKYif3GA0YwsnoVg
28,30,32,33,28,30,17,Jt1tVmCN1jwnXc3sSULqTQ
5,6,4,1,6,4,2,VNAwZUh2pLSAn9oGpYBC7w
40,30,16,17,21,13,21,dOUtKHQ8Q0eHFjKPmi07tw
45,50,59,62,77,55,61,Sodko0hlMg7F5doNJGKcWQ
9,8,13,10,6,10,7,wJGJt3NPaHvE-GMIeN-H5Q
5,6,2,2,1,8,3,6S3zqOG3NyYTc8r6LwvM7g
54,56,41,59,84,134,174,jqbrMBRsByyVBm8OoQ9dWA
7,8,8,5,10,9,6,IwhkOh4fPsiU7TThIsz6Og
8,6,4,9,3,13,14,i98vDwJCbC4RHvDo0_XQuw
3,5,6,10,13,6,10,flMu0Tz5RsaMzr6K8kg1EA
15,24,23,15,23,12,15,O8VZStQqbwvHb8aayyTIWg
7,14,13,17,20,9,8,wEsor9I2DcyYoR3brlqIMw
10,12,12,19,19,10,11,y6-RZAlmtssiqo0OM7lCUw
9,8,10,13,17,11,13,H3IBlFr4WTmMupkUcX7cDA
6,4,7,5,11,7,14,8bb8t2Y8y5vlMQ3dYi3Uvg
0,2,1,2,3,3,1,I3KRHQvoLB6O_MZ2-UpynQ
2,3,3,2,7,4,5,I3q-yBxRJ0mly9T3LnCGKg
13,10,7,15,22,20,3,GVUtuBmDdvXxXtjrvHHJnQ
6,4,8,6,2,1,1,iYr8t8RVPCiWABBO4I6HgA
4,4,5,6,2,6,5,NWtC07BxIqQp76kugbvynA
13,15,10,10,16,13,10,iAHNZo6GF4C3N-z8u2C_ww
2,4,3,6,5,6,1,51iJ7zyvay9N_COWV0is_g
29,23,15,26,61,58,41,ubfD6-I73lP00v0fkx-keQ
13,4,11,3,12,13,13,5bzUWGZO13J1PsYCK14sCg
1,4,5,5,2,0,1,_91nx0Tz61WQIX2fpS7wDQ
6,10,4,15,7,10,4,uptdn_hZsuJOCp5WCKJxjQ
16,15,12,14,19,30,13,vuTdngoxZdbJdbno8IK3Kw
0,3,2,2,3,1,1,HLQ2dpyfLcva120pCSLvfA
3,12,7,5,7,14,17,H03D-h5UwPXOv64W5Iqn_Q
5,3,2,3,2,1,2,r67TiLEb5K1nnacFCEQ0jQ
13,23,19,24,20,12,10,VF9wvcgVPDVa9LBDHPrXuw
16,14,21,26,37,38,30,apEkYsUz31lI3tcJoC4HbA
6,6,2,9,15,3,0,9LWHrYjDQNjFSNH6VbSFrg
2,5,1,1,1,1,8,JmKgenzB37i3xcK0rJkDmQ
5,1,3,1,7,4,5,awJTMRbRbrLRZirPe2DXJA
4,5,6,2,5,2,4,EFxaUHb6UwOpsvIIdZk-Ng
3,5,3,5,5,2,0,W5ePM9kFugbDM6ZRK2L2pg
2,0,1,1,0,1,0,fYSOdexjrBTiJRzKhZpBWA
6,4,5,7,10,5,6,bU4ZRr07Y6DFayPK3kKFsw
17,22,19,20,12,7,15,QTXksIu_qTiHBXYju0FjNg
2,5,8,4,8,5,5,Mfa0aFvpjQ5llU3dq71i6Q
12,9,11,13,6,8,4,s0kRiHawc3BlFAU8I-GU9w
3,5,7,5,8,1,4,1B5vpxnZYXKil_k5d5MpEQ
15,13,12,19,27,30,18,9xsmSRFD8riQF7UCBrD88g
41,56,48,58,47,52,35,reMYkuDhLk4raAviOFtvOQ
14,21,14,20,18,20,29,EqyNGesG22jNfNT5pmfYgw
7,18,39,124,46,137,16,sHac5Efa3ZPK9GpeeHvylQ
71,72,47,64,57,28,17,NFoVdVCLmJ4InK4g6GYgKQ
2,0,1,0,1,4,0,WBDFE5PtCeL6x2YQRskZnA
1,1,0,0,0,2,0,bsDkiuoIA7_ecWTjG6ifwA
5,4,5,2,10,11,10,LeTMz4hrsdHhiS-vNBj82A
0,0,0,0,4,0,2,hZnyMKyQY_EaFQ2Sq73AMg
2,2,2,2,1,3,3,ojCJLdq4pLIvumBdEtxN_Q
7,3,6,3,6,7,9,nE-qMmKkYEuT0onFTLDFtg
0,3,1,1,0,2,0,RcufSDfRpeaxLm875axrDQ
4,4,4,4,7,10,4,JLAv7wuaVp9VSo2n_kHOlQ
6,3,3,1,3,8,8,b5sP47L2NiBXqbsiOnR7cw
0,1,4,1,0,3,0,a2rP52PGQtyAXCsoUc-PYg
1,1,5,4,8,2,4,TLFPee56Ki7cJKZ8zpl-Pw
7,1,5,4,3,7,8,20Tb7OGLHicQoT3hldwGaw
6,7,8,9,9,7,4,uflQ_lKBfS6WknNlm_HK8g
1,1,0,2,0,0,0,R2M90cHdYRUYVB4VzA_fYg
3,2,2,2,2,1,3,dCUnkEiVCr724xl9JNJACg
12,11,5,8,9,8,5,DRekXCjdmPESqDpwaQ0x2w
3,2,5,3,8,5,5,gBexinoctpKpwhyxAMZ_wA
0,6,1,2,2,5,4,NaOoL6mqtdyR3wikXSeP6w
9,4,7,8,8,27,19,m3-p0XIYBQdR4VzbHpUpXQ
1,5,4,4,4,1,2,8s392ZpX8dfO5Ol2RdQISQ
5,6,5,9,8,8,11,YuEdJcnZQv8XXAoP6GgClg
5,2,1,2,4,5,3,hhaUz_YCmU7OfSR10uJGrQ
1,1,1,1,0,0,4,jTS6_YWSXBw7cy9HhAjNZQ
0,5,6,3,7,6,6,w4NZRieE41M--lCZ5su0uw
5,4,7,4,10,7,4,BqKc6l8vCebZNTF-yfvPhQ
5,4,2,1,5,13,9,C0Oax-LBEFf0mmPSugymEQ
5,2,0,1,4,5,2,D91dby6NHj13Cp7cDIj4TQ
19,12,21,16,40,34,24,E2BMYajnI3USNpABFdBn6Q
14,17,20,12,3,14,8,GNZuoHxehd_3Kej7eXj8iQ
2,4,3,3,6,4,1,NvI3tykB4nbcAW0E2BYS7Q
2,6,6,8,12,9,4,Cdnp0HbJ4wVlzffuueG45w
2,3,1,1,2,2,0,mVcSgP9JneHL4oz9FQPhnw
0,0,1,0,2,1,1,o70dr8iwKpHpg0_wjkA0Rw
3,0,2,1,1,0,0,1uz7Z7gDFMu0IsXYDmflyg
0,2,1,1,1,1,0,64S2SGzu2YglvmTkqu3mUQ
3,3,4,4,1,2,1,z0xEfgr1-lDqVatrX-rf-A
6,4,3,5,4,13,8,pdsK3YZfXZbzOEVpGNcilg
0,0,1,2,2,2,0,4iMQGPFeMhbduKTWrwtWNg
4,9,10,7,7,8,8,tNdb_01AHU3O1_ISE2Mf1w
3,1,1,2,1,1,5,UF1NxzXlRa1Qa3uo_XODsA
2,4,5,0,6,1,6,ot4Of_A9onKHoVt4XU7v5g
17,13,18,16,12,4,8,PYfbYi0M_q8sTmVBaocyow
1,2,1,0,7,10,8,VJYFwnj8TcwD6XxbFzgUWw
6,10,10,11,16,20,20,5QOitecMgPwjT8RbUAQdig
34,38,53,51,94,72,81,5GpvSL1tlAjpgdJKZ5eLpg
0,0,2,0,0,0,1,AMvEtuSRdXzb4abwFgL8Dw
0,0,2,1,0,1,3,RIPnl1BAUaY2rSW8cPuQWQ
0,3,2,2,1,2,0,B2UwY6nbXC-N1YParGE5nw
2,1,3,2,2,2,5,4jxKmU2No9hGWCZuYPjeLQ
31,39,42,35,43,60,37,ILm0LCXrDGs_5aGa83dgfQ
1,2,1,0,1,2,0,TFnZEuATbs0jRqr3Z_t6Pg
7,5,12,7,10,12,12,mPMw_JxSRjzPXVdTjWmV6Q
0,0,1,0,2,0,1,R7SVavAsjzN3wy825PiOEg
0,2,1,1,1,3,1,Yb3_NGmF1PED-f_RWw_G_g
2,2,0,3,5,5,3,5oe5ciunMsjPKLAj0pl_Lg
0,1,0,2,2,4,5,hVDo35_OySCeFWYLFKM7WQ
0,1,1,0,0,0,1,4hqPdtPCH8rLHTet7k8-RQ
18,14,9,11,17,17,10,AIM_3ESPX13J4G4ZNVOY_g
16,11,9,10,15,18,14,_io-CVnCgHyt0vpTCrP13A
10,12,18,13,25,24,13,sCv1wUWJhFmQEMw3A4lwXQ
7,7,4,5,9,8,9,mNjLNTOXSckssvYNn-ZFjg
1,2,2,3,3,4,1,SPqPt-K6qzTutj_vWOgKGA
3,5,5,6,3,9,12,ZD8xAsXsj8FRunJOP4fSrQ
16,7,9,15,12,22,14,GoWTsb8sGyJ026a3cbw03Q
7,7,7,10,8,4,5,grKO-AmJulPUuSxQuplYEw
2,1,3,2,5,0,0,W8Gjzs5mxSU9aA77l-V9fA
1,2,3,4,2,1,1,4vjbifZf-JexWlPVwnDAYw
13,11,9,9,14,1,0,Qo05fV2xk3_CAd8WdGbz9Q
21,11,12,33,24,41,44,K4VHuqUFwc4eeC8LkMLyTA
3,5,2,5,5,1,8,RQnw-0PLiC0HsstKrpF9Cw
4,4,6,11,10,16,21,nU1xvCBFBVkahDrZSoN2Rw
4,3,1,3,1,1,5,hvReYqE_qdIlf4OEkQxkmw
0,0,1,0,2,0,2,Vb1tNz0Tlm1q41A4gjY-cg
11,30,33,22,32,58,38,fm4X0SV2Kofj-57ZfHiZ_A
15,24,27,29,33,31,2,DE8UVNCCpOE0vTAbGaMoeQ
9,14,6,6,1,16,11,gQ7CxQUJBHbxBMXloHzZSw
1,4,0,0,2,8,4,e_-VhlKn0zYx5a_GAUNPDQ
17,19,17,25,29,36,44,cPmbPQepAatet3QMUZaSeg
3,3,5,2,7,2,3,6HAKrJvqrwyL-ZhyDX2JNQ
2,1,0,0,3,1,0,mn1LFFcQwEpir38_mPYH_g
12,16,14,15,14,12,20,JgR9549t1KZJMFPgTtSCbA
2,6,1,2,2,7,13,os_r5fCkmjeP980CLv20MQ
2,0,1,8,7,32,25,pWPzxPPXN4IqI7RUU_8KKw
1,2,3,3,2,2,1,5a-DhJ3OCoeKRTBfPwJiIA
14,15,10,15,22,30,20,ECBzFJhjbTyPHG7hZHPh_w
1,18,14,14,14,13,6,3VKJ7cWSH38QKgCrYlG3Mg
2,2,5,0,2,2,1,ZgVT6Ui2pHgp0tqeIIJsPA
38,20,24,21,41,48,30,xBCfrESSbroTjhVcRfG4NA
1,2,2,1,3,3,1,H2nH3A3VzPoEeeTbOjQucA
18,19,15,18,28,35,39,iins67bZVJeDrjiOTZh8DQ
9,9,10,7,16,8,4,4O8NrAHjO6Tb_Xa_YT-Xjg
11,10,13,13,14,11,9,8IKkVbylBYRruaYjFPXqtg
22,18,23,20,26,24,15,OIBrslaVxFxaaGUsYFUujg
7,5,12,6,7,18,11,C_YBdVpxct0NqjrCJDBlxA
8,8,13,17,16,17,11,IfqYtKTV6_smGY8gbuYKkg
2,1,2,1,1,14,3,eOPxvbzFTBjO5LSV3uYMug
2,4,4,5,9,4,7,YBVQik4ySvAlvxobuFcXDA
7,10,8,22,19,23,21,WoJrHOtrQ5R4jx80GwlnxA
17,11,21,20,27,26,49,1LSxfyNIUFbQb-Ej0FDGTw
15,15,25,40,33,33,32,3R3fjDKBoF8-3eKQKXdrcw
2,3,1,3,7,1,1,r5w3x46xxG7Y-bpB0Rjg9g
2,31,51,37,50,64,50,_oQN89kF_d97-cWW0iO8_g
5,2,3,6,4,4,9,TqVjy0dxvNh51BF9KePCoQ
5,8,7,5,2,8,5,63cjAsO1jXvrwvjkUiEkVA
79,113,111,188,367,340,250,DHk8is9rvfnATsW1AudWQg
6,6,9,6,4,2,9,76t0p7bQRbHwPLXmIk2DyA
4,1,6,1,3,1,2,1OQHQz0ErI15EZ6qtp1-Pw
9,3,6,6,16,2,8,6VaAYF0Pu1O3d-yrQSwk5w
17,34,31,30,73,38,25,rLv5DPLnO67TCHIbbBWYPA
76,37,32,23,53,46,50,5ErKAS0rHOfU33CYjDh2Aw
5,7,8,4,4,3,2,Y2nuyOKrr8Kg9omMghnHWA
0,1,0,1,0,1,0,0w8fZao3bZYF57vyYoJjZQ
47,48,42,48,54,64,2,LxNehlnStQY_rxEwiPof_g
5,4,6,4,4,4,3,0hY0qoXHcI3czshcrZPpYg
7,9,10,6,16,18,8,i7SSAUdpfAqqYCk1ynGSKw
20,20,16,17,12,12,16,LqfCXOcyNPzDtBgy5M9VFA
4,13,12,14,7,14,9,B5hhRbxDIADG-bFaQIEWag
9,10,6,9,10,9,11,KG3jgM5yeGy_bN_GpHS6uA
11,5,3,3,1,2,4,vKSyuGH08YJuJYbP3o_PXw
34,31,29,35,52,35,1,4Vai2JNI48yffzQ7CMezBA
17,17,14,19,12,19,19,KXMfiG_2_LALAaGzxt1YbA
0,11,16,9,19,21,14,bEYB3PK1IKQS_kYXaGJXNA
2,1,0,0,2,2,0,NtizlEdtnJX0tteMdZ-6tw
7,4,3,3,4,5,0,YHGpemLe7cbnPSubG-cRRg
6,8,7,5,7,0,1,iyc8liplbJCVxSl9mvel0A
5,2,6,5,9,19,34,-KEU36ohRQb19mrbA65Y3Q
15,12,17,8,20,22,28,6I3FdazyK8qnqIYm11x9fQ
34,13,21,17,56,49,26,QGZiJsrHVKFO_B3GLkph8A
2,1,0,3,2,0,2,tOyk870qdozDtfJ7KeKrRA
2,1,0,1,2,1,1,BLVGxzJMxu8SKM_ZoEonPw
1,2,0,0,3,0,0,zAyk-fwDWf69AaTwNT2Ksg
0,2,0,1,1,1,0,o4hq3viC3_T8mAmZAtvx1A
8,9,10,6,32,47,39,mNqdYfvAWpyBP3eQpecssw
2,0,2,0,2,3,3,f5gBrmGJNpnMClTXgu3Fvg
8,25,29,30,29,52,2,MiVcQsXp3TYUmeD7FSa-hA
11,9,5,10,9,5,9,jTAooccoecIJiv5wb4h8sQ
2,1,0,1,1,5,0,xpAOSN2hrO7lX_XEWhPgFg
2,3,0,0,0,1,5,bgDJ_3krwFma_PjLNqrX9A
12,12,11,10,11,12,7,1HNEj6kcEw369RX9Vlcixw
3,3,2,2,4,6,1,q8R86OehdNa5fQ9ssu3STg
9,16,16,15,13,40,33,6fj7Bfqk_9xjBVPM0z3qOQ
0,0,2,0,1,1,1,YDOCUDowvLzQtDdg7w3esw
7,7,17,6,6,10,0,uYLbsoytUFMK-mJyQZ6GvQ
4,8,2,6,8,1,3,8S_QvKF2YpV-GNs8itWZbg
14,9,13,5,10,34,36,cHbvVcwhv62QYJTlz0t-Zg
11,11,9,6,5,16,14,qdA4qiSXjaiuqO4SueH9VA
11,7,9,8,13,15,13,ePwLfpvB6QkBOtKIyPycPw
2,0,3,0,1,1,3,QUyZvSwSfQnculuq05suYQ
2,1,3,1,3,4,1,s18y3UIzpqeg8-QPdyDZ5g
11,1,11,22,24,31,45,E6HzAdx2vyZVyuNoa4-Xaw
5,4,5,0,8,3,5,RJWjsAJrUJyHuKM4xLbh2w
8,12,14,30,46,45,5,RnUemTgfTTCU01Xn2Tc5qQ
5,5,5,2,10,10,7,BrIHPtnJC6gXDEbnTuEupA
4,3,5,6,11,7,0,8q6a5_rWBL8BNimvtZ0a-g
17,31,27,19,17,20,2,bSFuJDDTj6BeKypgBNFBGg
1,2,3,5,3,2,5,XZWUW6-vxePuIEwRPgSl2w
23,47,20,35,24,43,50,strMzTo9IsGhUVBkcB73jw
0,0,0,1,1,0,1,zbPIIrWgw25kqAFkdBKxOA
4,0,1,4,2,6,3,OoDf3KmK0-8NMJ2C0fb2iA
32,51,30,40,70,78,44,s9XNBJAZ3ZcNW5u8BRZXuw
4,4,5,3,2,3,2,jBtrrUR8UjMLTwqjaSqCAA
1,0,2,1,1,0,0,AzNRSPu8LcsedsfZ694uCw
1,0,15,24,38,31,22,c0-q98sX3AEsiYKSVIukyQ
8,17,14,18,34,32,11,OVFcGSh4Wu-ss8Iq_fIC-Q
0,0,0,0,3,1,0,KYJimECPaDmObYSdGU1rww
3,4,1,5,3,5,1,97AFYADGuOJX-mx8YPFZpg
9,6,8,16,9,11,18,RQ-Qsf5KJfd0v9_u5ssyvQ
5,8,7,12,12,19,14,gi4KW-1BkHZhKC2q5YeDgA
1,0,0,1,0,3,2,ISLvkmSXU3eTeNh-_4Ox3w
3,10,6,4,7,17,3,VyJSC_gG0oJedoGyoOHLMQ
4,9,8,4,7,5,7,pICBt9GH_4YwJldOioKOFQ
19,17,21,23,47,53,37,Ofo5YwQGd2NAkJAHyO3tuw
1,2,2,3,1,1,2,taDJhFyvgD17w-NoUR7WGQ
26,29,28,17,39,31,15,irdy3qeC6_Xu0-VjCLeOmQ
3,1,0,2,1,2,0,Iiawi9j9SMLXXDYzgt2tFA
4,8,5,2,8,0,6,mbcy4F1Ph2gQrjNBvhNSng
7,10,5,10,12,5,11,vP61sXEXF4SssXR5zIhrGA
2,1,2,3,0,1,2,N0fNzWPCTQgCRBYHOD3zZQ
6,9,6,4,7,12,16,JIUlJaFzsBpQ1e5QpILOhw
7,1,1,3,2,2,0,CTSK7kK0b8yChL8i8u_ioQ
10,22,24,17,32,22,25,3x3tJ8lGU1Y4wLqfHtqU1A
1,7,0,4,10,8,2,nZ5li6yoc8BlqHNByaJ56g
